Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,6,5,9147,1,14,166.9,1,10,10,2,2,140.3,0,0,1,1,1,0,27,0,0,6,7,1,10.04,0,0,6,8,1,10.77,0,6.5,2.6,-1.27,Dropout
1,18,6,171,1,15,119.3,1,9,2,7,1,181.0,0,0,0,1,0,0,18,0,0,6,7,4,16.39,0,0,6,7,4,10.97,0,9.1,2.0,-0.65,Graduate
1,5,6,8014,1,15,158.3,1,5,12,8,2,187.0,0,0,0,1,1,0,19,0,0,6,7,4,11.64,0,0,6,6,5,15.6,0,11.4,3.1,1.29,Graduate
1,11,3,8014,1,5,115.2,1,21,3,9,10,152.2,0,0,1,0,0,0,26,0,0,6,9,1,10.6,0,0,6,6,2,11.62,0,9.1,2.4,-0.29,Dropout
1,9,3,171,1,8,135.5,1,2,18,6,4,111.2,0,0,0,1,1,0,22,0,0,6,7,5,16.65,0,0,6,7,5,10.38,0,11.2,1.8,-1.30,Enrolled
1,8,5,9003,1,5,126.1,1,11,28,1,6,112.8,0,0,0,1,0,0,23,0,0,6,6,5,11.4,0,0,6,7,4,14.94,0,5.8,2.5,-1.62,Enrolled
1,4,5,9853,1,14,107.9,1,6,12,2,9,106.2,0,0,0,1,1,0,21,0,0,6,8,4,11,0,0,6,6,5,15.23,0,4.3,3.0,0.19,Enrolled
1,9,6,9556,1,2,125.9,1,13,7,12,12,126.0,0,0,0,1,1,0,18,0,0,6,7,5,14.8,0,0,6,8,4,11.76,0,8.5,1.9,-0.11,Graduate
1,4,4,9991,1,2,139.2,1,3,13,10,10,181.9,0,0,1,0,1,0,18,0,0,6,8,0,0,0,0,6,7,0,0,0,9.9,2.3,-0.13,Dropout
1,10,5,9238,1,4,122.0,1,17,14,2,3,127.3,1,0,0,1,0,0,19,0,0,6,8,6,13.75,0,0,6,7,5,10.75,0,7.0,2.6,-0.56,Graduate
1,4,3,9085,1,5,155.4,1,28,17,8,11,178.6,0,0,0,1,1,0,22,0,0,6,6,6,10.61,0,0,6,9,5,10.15,0,11.3,3.1,-0.98,Graduate
1,3,1,9003,0,4,140.7,1,10,24,11,11,177.6,0,0,0,1,0,0,23,0,0,6,9,5,15.39,0,0,6,6,4,12.3,0,8.9,0.6,-0.49,Enrolled
1,15,4,9130,0,2,144.0,1,22,17,2,10,174.3,1,0,1,1,0,0,23,0,0,6,8,0,0,0,0,6,9,1,12.1,0,5.6,0.6,1.59,Dropout
1,8,4,9853,1,2,165.3,1,29,20,10,3,152.7,0,0,0,1,0,0,23,0,0,6,7,6,11.92,0,0,6,7,5,16.06,0,8.8,1.7,1.59,Graduate
1,13,4,9773,0,15,105.1,1,4,28,3,10,133.6,1,0,0,1,1,0,21,0,0,6,7,6,11.56,0,0,6,6,6,12.48,0,6.9,1.5,-0.75,Graduate
1,13,2,9003,1,14,177.9,1,29,26,11,8,125.3,0,0,0,1,1,0,22,0,0,6,7,5,11.09,0,0,6,8,4,11.68,0,5.4,2.2,-1.41,Graduate
1,7,3,9500,1,12,136.9,1,21,3,9,12,146.9,1,0,0,1,0,0,18,0,0,6,8,4,15.31,0,0,6,8,6,10.72,0,7.0,1.7,-1.16,Graduate
2,18,4,171,1,5,155.5,1,4,23,7,12,138.7,0,0,1,0,1,0,29,0,0,6,9,1,11.79,0,0,6,9,2,11.68,0,11.3,2.7,-1.63,Dropout
1,15,4,9853,1,3,103.7,1,27,26,12,9,185.4,0,0,0,1,1,0,23,0,0,6,6,4,12.66,0,0,6,9,6,13.77,0,10.5,2.1,-1.26,Graduate
1,7,1,9773,1,2,156.5,1,11,4,4,1,173.4,1,0,0,1,0,0,22,0,0,6,7,5,15.98,0,0,6,7,5,13.55,0,5.8,2.5,-1.63,Enrolled
1,8,5,9773,1,15,131.0,1,26,4,11,11,123.8,0,0,0,1,1,0,21,0,0,6,9,5,10.24,0,0,6,6,4,13.41,0,5.2,2.2,-1.24,Enrolled
1,5,1,9085,1,5,137.3,1,28,12,1,11,172.3,0,0,1,1,1,0,29,0,0,6,9,3,11.72,0,0,6,7,1,11.45,0,4.4,1.1,0.66,Dropout
1,1,3,9130,1,7,115.9,1,18,5,5,8,134.0,0,0,0,1,0,0,19,0,0,6,8,6,15.56,0,0,6,9,6,10.03,0,8.4,0.4,0.53,Graduate
1,2,1,33,1,15,152.6,1,7,4,10,6,136.7,1,0,0,1,0,0,20,0,0,6,8,6,13.72,0,0,6,8,5,10.2,0,5.4,0.6,0.46,Graduate
1,5,6,9556,1,13,107.8,1,1,17,9,5,162.3,0,0,1,1,0,1,27,0,0,6,6,3,10.49,0,0,6,9,2,10.46,0,3.6,0.6,0.67,Dropout
1,7,1,9853,1,13,116.9,1,24,6,6,1,168.8,1,0,0,1,1,0,25,0,0,6,6,3,12.61,0,0,6,6,2,12.4,0,8.4,2.8,2.02,Dropout
1,8,6,9991,1,6,175.7,1,29,1,9,8,183.9,1,0,1,0,0,0,21,0,0,6,7,2,12.86,0,0,6,7,2,11.99,0,4.9,2.1,-0.39,Dropout
2,5,6,9085,1,15,176.8,1,28,25,12,12,173.4,1,0,0,1,0,0,20,0,0,6,9,6,11.5,0,0,6,7,5,15,0,9.5,3.3,0.54,Enrolled
1,16,5,33,1,3,170.4,1,12,6,8,5,142.2,0,0,0,1,0,0,19,0,0,6,6,4,12.71,0,0,6,6,4,14.2,0,4.2,3.0,-0.69,Graduate
1,16,1,9130,1,8,183.1,1,1,28,1,10,153.9,1,0,0,1,0,1,23,0,0,6,9,5,13.91,0,0,6,7,4,11.57,0,6.4,2.0,0.88,Graduate
2,7,3,9853,1,13,114.9,1,28,9,8,8,136.1,1,0,0,1,0,0,21,0,0,6,7,1,12.37,0,0,6,9,2,10.83,0,5.1,2.7,0.27,Dropout
2,13,4,9238,1,3,117.7,1,9,26,6,3,138.0,1,0,0,1,1,0,28,0,0,6,7,1,11.62,0,0,6,8,0,0,0,10.9,0.9,0.81,Dropout
1,7,5,9119,1,13,164.9,1,6,25,1,5,165.6,0,0,1,1,1,0,29,0,0,6,7,2,10.05,0,0,6,8,2,10.48,0,10.6,2.4,-1.61,Dropout
1,10,2,9119,1,1,155.3,1,1,2,3,5,186.9,1,1,0,1,1,0,21,0,0,6,9,6,10.78,0,0,6,8,5,10.64,0,4.7,2.5,-1.23,Graduate
1,11,2,9238,1,13,133.1,1,25,22,8,4,147.6,1,0,0,1,0,0,23,0,0,6,6,4,16.64,0,0,6,6,4,12.84,0,6.0,0.7,1.85,Graduate
1,15,1,9773,1,10,122.7,1,3,10,10,11,157.9,1,0,0,1,1,1,21,0,0,6,8,6,10.86,0,0,6,8,4,13.88,0,6.7,2.1,1.13,Graduate
1,6,6,9119,1,13,113.8,1,14,4,11,4,174.6,1,0,1,1,0,0,27,0,0,6,8,0,0,0,0,6,8,2,11.56,0,10.7,1.1,-1.05,Dropout
1,16,1,9070,1,2,113.5,1,24,8,7,10,140.0,1,0,0,1,0,0,19,0,0,6,8,4,12.83,0,0,6,9,5,16.73,0,4.1,0.7,1.30,Graduate
1,6,3,9147,1,8,125.0,1,16,4,11,8,164.8,0,0,0,1,0,0,22,0,0,6,6,0,0,0,0,6,6,2,12.24,0,3.9,0.7,-0.90,Dropout
1,7,6,9070,1,11,146.8,1,28,18,6,9,110.5,1,0,0,1,0,0,22,0,0,6,9,4,14.47,0,0,6,6,5,13.57,0,7.4,2.0,0.28,Graduate
1,8,5,9254,1,13,150.3,1,11,16,2,12,160.2,0,0,0,1,1,0,20,0,0,6,8,4,12.15,0,0,6,9,6,16.43,0,10.4,0.7,1.45,Enrolled
1,15,3,8014,1,12,187.3,1,16,23,1,8,181.4,0,0,1,1,0,0,27,0,0,6,6,1,12.15,0,0,6,6,1,10.91,0,10.7,2.6,0.70,Dropout
2,3,3,9991,1,5,116.2,1,10,26,5,3,189.9,1,0,0,1,1,0,25,0,0,6,7,2,10.29,0,0,6,8,0,0,0,11.0,3.0,2.19,Dropout
1,6,3,9500,1,9,108.8,1,3,11,3,3,109.9,1,0,0,1,1,1,22,0,0,6,7,6,12.61,0,0,6,8,6,12.06,0,10.7,2.4,1.93,Graduate
1,12,1,9991,1,9,156.6,1,6,6,10,9,117.4,1,0,0,1,0,0,19,0,0,6,9,6,15.92,0,0,6,7,6,16.04,0,9.7,2.3,1.68,Graduate
1,8,6,33,1,1,161.4,1,17,21,10,4,138.0,0,0,0,1,0,0,22,0,0,6,6,6,16.6,0,0,6,7,6,14.43,0,5.7,0.5,-0.72,Graduate
1,16,6,171,1,7,136.8,1,20,11,8,5,189.5,1,0,0,1,0,0,19,0,0,6,9,3,12.62,0,0,6,9,2,10.13,0,10.3,1.2,1.38,Dropout
1,14,5,171,1,9,140.3,1,29,3,7,3,158.4,1,0,0,1,0,1,21,0,0,6,9,4,11.26,0,0,6,9,5,12.83,0,3.7,0.5,0.54,Enrolled
1,6,6,9556,1,9,181.1,1,25,19,11,3,189.7,1,0,0,1,1,0,18,0,0,6,6,6,13.23,0,0,6,9,5,13.87,0,9.1,2.5,-1.47,Enrolled
1,9,3,9119,1,5,125.5,1,20,6,10,5,176.2,0,0,0,1,1,0,23,0,0,6,6,6,11.18,0,0,6,9,5,16.1,0,4.1,2.1,1.81,Graduate
1,1,3,9254,0,6,141.9,1,25,20,9,1,153.6,1,0,0,0,0,0,23,0,0,6,9,3,10.51,0,0,6,8,1,11.64,0,9.7,2.1,1.67,Dropout
1,12,6,9254,1,10,185.4,1,17,19,10,8,169.3,0,0,0,1,0,0,20,0,0,6,8,4,13.76,0,0,6,6,4,14.64,0,4.7,3.3,2.01,Graduate
2,7,6,171,1,14,109.7,1,16,8,5,5,129.6,0,0,0,1,1,1,18,0,0,6,8,6,16.79,0,0,6,8,5,16.3,0,10.3,2.4,-0.06,Graduate
1,1,4,9556,1,2,117.6,1,12,25,5,9,116.1,0,0,0,1,1,0,20,0,0,6,8,5,11.36,0,0,6,7,6,13.5,0,5.7,3.0,-0.49,Graduate
1,11,1,9147,1,13,152.3,1,10,5,8,8,170.3,0,0,0,1,1,0,19,0,0,6,9,4,13.52,0,0,6,8,4,13.14,0,6.3,2.7,1.17,Graduate
1,5,1,9556,1,1,143.4,1,9,11,9,5,137.4,0,0,0,1,0,0,23,0,0,6,9,5,12.02,0,0,6,6,5,15.67,0,4.3,1.7,2.26,Graduate
1,10,1,9670,1,1,160.5,1,10,3,8,3,174.9,0,0,0,1,1,1,20,0,0,6,6,5,16.07,0,0,6,8,6,11.39,0,7.5,0.5,-0.37,Graduate
1,18,1,9238,1,8,163.8,1,2,14,3,10,162.9,0,0,0,1,0,0,22,0,0,6,6,5,13.59,0,0,6,6,6,11.82,0,4.1,2.2,-0.01,Graduate
1,15,4,9003,1,8,119.5,1,21,26,12,10,102.7,0,0,0,1,0,0,18,0,0,6,7,6,11.92,0,0,6,7,4,13.99,0,7.0,2.9,-0.53,Graduate
1,14,5,171,1,11,161.1,1,2,12,7,3,146.2,1,0,0,1,1,0,23,0,0,6,9,4,14.88,0,0,6,9,6,10.83,0,8.6,0.7,-1.21,Enrolled
1,14,3,9670,1,9,100.8,1,28,13,2,2,114.0,1,0,0,1,0,1,21,0,0,6,6,6,10.44,0,0,6,8,4,14.92,0,11.1,1.1,1.94,Enrolled
1,14,5,9991,1,7,155.0,1,15,4,10,1,106.6,1,0,1,1,0,0,27,0,0,6,7,1,10.8,0,0,6,7,1,11.13,0,6.0,1.9,-0.55,Dropout
1,12,5,9119,1,2,100.7,1,11,15,8,12,184.7,0,0,0,1,0,0,21,0,0,6,7,5,14.81,0,0,6,9,4,11.98,0,6.3,2.3,0.38,Enrolled
2,3,5,9003,0,13,125.9,1,1,10,11,12,154.4,0,0,0,1,0,0,21,0,0,6,9,4,14.6,0,0,6,6,6,13.62,0,4.2,1.3,0.20,Graduate
1,9,2,9070,1,15,121.1,1,22,27,3,3,106.4,0,0,0,1,1,0,21,0,0,6,7,4,10.23,0,0,6,9,4,14.59,0,4.8,2.4,1.59,Enrolled
1,8,3,9238,1,8,125.7,1,7,27,9,9,185.8,1,0,0,1,1,0,20,0,0,6,6,4,11.6,0,0,6,8,6,13.5,0,3.8,3.1,1.14,Graduate
1,18,2,9773,1,15,110.4,1,2,16,8,2,187.8,1,0,0,1,1,0,22,0,0,6,9,5,12.26,0,0,6,7,4,10.08,0,8.3,0.8,2.29,Graduate
1,7,2,8014,1,8,163.2,1,15,25,9,2,143.7,1,0,1,0,0,0,29,0,0,6,8,3,12.82,0,0,6,7,1,10.93,0,5.9,0.6,-1.65,Dropout
1,10,4,9670,1,12,109.2,1,25,9,11,6,149.4,0,0,0,1,0,0,21,0,0,6,8,5,12.87,0,0,6,8,5,15.2,0,10.7,2.9,0.91,Graduate
1,5,1,171,1,12,139.7,1,24,25,12,7,147.2,0,0,0,1,1,0,23,0,0,6,6,5,13.77,0,0,6,7,6,10.8,0,9.7,2.3,-0.87,Enrolled
1,9,6,9238,1,3,176.1,1,12,8,9,10,184.6,1,0,0,1,0,1,22,0,0,6,9,6,15.71,0,0,6,7,4,15.7,0,10.0,3.2,2.12,Graduate
1,4,4,33,1,12,160.3,1,24,7,12,9,106.2,1,0,0,1,1,0,20,0,0,6,6,3,11.38,0,0,6,6,1,12.65,0,10.0,0.6,0.28,Dropout
1,15,5,9853,1,13,186.5,1,18,11,2,4,119.3,0,0,0,1,0,0,18,0,0,6,6,5,15.13,0,0,6,8,6,15.86,0,8.5,3.0,2.17,Graduate
1,6,1,9147,0,10,136.2,1,15,14,11,3,156.5,0,0,0,1,1,0,22,0,0,6,9,6,15.38,0,0,6,8,4,14.26,0,10.7,2.1,-0.33,Graduate
1,16,5,171,1,5,110.8,1,20,15,4,4,147.0,1,0,0,1,0,0,18,0,0,6,6,6,11.41,0,0,6,6,6,11.95,0,7.7,2.6,1.73,Graduate
1,18,6,9991,1,10,165.5,1,1,29,6,8,154.2,0,0,0,1,0,0,24,0,0,6,8,3,10.21,0,0,6,6,2,10.24,0,8.3,3.0,-0.77,Dropout
1,9,4,9853,1,15,137.7,1,13,7,5,3,177.8,1,0,1,1,0,0,28,0,0,6,6,1,12.75,0,0,6,7,2,11.22,0,11.0,2.8,-0.27,Dropout
1,10,4,9238,1,9,188.0,1,3,13,6,10,140.3,1,0,0,1,1,0,21,0,0,6,6,5,13.75,0,0,6,7,6,11.9,0,8.0,3.2,-1.57,Enrolled
1,1,4,9003,1,1,148.8,1,21,23,10,9,164.5,1,0,0,1,0,0,23,0,0,6,9,5,10.35,0,0,6,7,5,15.75,0,10.8,1.4,1.91,Enrolled
1,6,2,9130,0,10,101.8,1,27,24,2,12,150.7,0,0,0,1,1,1,19,0,0,6,7,4,15.64,0,0,6,6,4,13.67,0,11.2,0.9,1.15,Graduate
1,10,6,9130,1,4,129.3,1,27,2,10,4,120.8,1,0,0,1,1,0,20,0,0,6,7,6,15.77,0,0,6,9,5,11.76,0,6.3,1.9,1.24,Enrolled
1,14,5,9130,1,14,178.6,1,5,15,7,4,181.4,1,0,1,1,0,0,18,0,0,6,6,2,10.98,0,0,6,6,1,12.56,0,8.3,2.7,-0.36,Dropout
1,7,6,9991,1,1,176.6,1,18,20,3,9,164.5,1,0,0,1,0,0,21,0,0,6,6,4,14.98,0,0,6,9,6,15.15,0,7.4,0.5,0.42,Graduate
1,1,1,171,1,11,160.2,1,5,14,7,7,130.0,1,0,0,1,0,0,20,0,0,6,8,5,13.37,0,0,6,6,5,13.39,0,3.8,2.9,1.19,Graduate
1,12,3,9254,1,2,166.6,1,21,9,2,12,138.8,1,0,0,1,1,0,18,0,0,6,7,6,12.13,0,0,6,6,5,15.35,0,11.4,3.2,0.51,Graduate
1,13,4,9147,1,8,104.6,1,7,3,8,2,140.9,1,0,0,1,1,1,21,0,0,6,9,5,14.56,0,0,6,9,4,15.99,0,4.5,2.1,-0.10,Graduate
1,13,4,9500,1,12,186.7,1,27,25,4,8,121.9,1,0,1,1,0,0,24,0,0,6,8,3,11.37,0,0,6,8,0,0,0,7.6,2.2,-0.14,Dropout
1,1,6,9147,0,3,122.6,1,21,10,4,5,187.9,1,0,0,1,0,0,18,0,0,6,9,6,11.47,0,0,6,6,5,12.54,0,8.8,3.2,-1.54,Enrolled
1,5,6,9853,1,1,184.9,1,18,6,4,3,130.8,1,0,0,1,1,0,22,0,0,6,8,6,15.63,0,0,6,7,6,15.5,0,7.7,0.7,-1.55,Graduate
1,15,6,9254,0,1,103.6,1,19,12,5,5,159.8,0,0,1,1,1,0,23,0,0,6,7,2,10.5,0,0,6,7,1,10.84,0,6.9,3.4,-0.45,Dropout
1,18,1,9070,1,4,148.4,1,15,15,7,10,117.3,0,0,0,1,1,0,18,0,0,6,9,4,15.64,0,0,6,9,6,14.12,0,4.1,2.0,-0.83,Graduate
1,4,4,9119,1,6,161.9,1,8,10,4,6,105.3,0,0,0,1,0,0,23,0,0,6,8,4,10.92,0,0,6,8,5,14.68,0,10.4,2.6,2.17,Enrolled
2,8,3,9500,1,7,152.7,1,5,21,4,5,165.5,1,0,0,0,1,0,20,0,0,6,6,0,0,0,0,6,6,1,12.32,0,10.5,3.0,-0.59,Dropout
1,1,5,9130,1,1,131.1,1,4,29,9,9,162.9,1,0,0,1,0,0,20,0,0,6,9,6,11.93,0,0,6,8,6,12.7,0,6.4,1.8,1.72,Graduate
1,3,3,9853,1,4,139.5,1,18,8,4,10,177.2,1,0,0,1,1,1,21,0,0,6,6,4,11.41,0,0,6,7,6,14.56,0,8.4,1.8,1.45,Graduate
2,15,5,9991,1,5,181.0,1,24,22,9,5,117.9,0,0,0,1,0,0,21,0,0,6,7,5,13.02,0,0,6,8,6,10.34,0,4.1,1.7,1.79,Graduate
1,5,2,9853,1,7,168.8,1,18,21,6,5,112.3,0,0,1,1,0,0,22,0,0,6,8,6,15.93,0,0,6,8,5,15.34,0,3.9,2.6,-0.04,Graduate
1,16,6,8014,1,12,158.8,1,4,11,1,4,149.4,0,0,0,1,1,0,19,0,0,6,7,5,11.7,0,0,6,6,6,16.47,0,10.4,2.3,0.59,Enrolled
1,6,2,8014,1,4,165.4,1,24,22,12,9,187.4,1,0,0,1,0,0,21,0,0,6,7,4,15.92,0,0,6,6,6,16.26,0,5.0,0.4,0.56,Graduate
1,16,4,9556,1,13,177.8,1,16,9,7,2,144.1,0,0,0,1,0,0,23,0,0,6,8,6,15.39,0,0,6,7,6,14.27,0,4.8,1.0,1.40,Graduate
1,3,5,9085,1,14,174.0,1,9,21,3,9,133.3,0,0,0,1,1,0,25,0,0,6,8,0,0,0,0,6,9,0,0,0,6.3,2.3,0.97,Dropout
2,5,2,33,1,6,155.2,1,7,1,9,5,122.2,1,0,0,1,0,0,21,0,0,6,8,4,10.84,0,0,6,8,6,12.1,0,11.3,0.5,0.59,Graduate
1,6,5,9556,0,10,138.6,1,18,3,8,1,187.4,1,0,0,1,1,0,23,0,0,6,6,5,16.43,0,0,6,6,5,15.12,0,5.3,1.1,1.64,Graduate
1,4,6,33,1,3,141.4,1,11,12,4,2,180.8,0,0,0,1,0,1,23,0,0,6,7,6,10.88,0,0,6,6,5,10.98,0,3.9,1.3,0.93,Graduate
1,6,3,9003,0,12,130.8,1,18,7,6,10,143.0,1,0,0,1,1,0,18,0,0,6,9,6,11.51,0,0,6,7,4,12.91,0,4.5,3.0,0.89,Graduate
1,14,4,171,0,6,153.7,1,17,9,7,5,146.5,0,0,0,0,1,0,29,0,0,6,7,1,12.84,0,0,6,7,2,11.37,0,5.7,2.6,-0.28,Dropout
1,16,4,171,1,13,134.5,1,12,22,1,5,167.6,0,0,0,1,0,0,23,0,0,6,6,6,15.93,0,0,6,9,5,16.37,0,8.8,0.7,0.31,Graduate
1,15,3,9991,1,11,136.8,1,21,27,12,2,189.7,0,0,0,1,0,0,21,0,0,6,8,4,14.67,0,0,6,6,5,14.24,0,4.5,2.2,-0.79,Enrolled
1,13,6,9070,1,3,103.2,1,11,29,3,7,132.9,1,0,0,1,1,0,26,0,0,6,7,2,11.9,0,0,6,7,0,0,0,4.8,2.8,0.72,Dropout
1,8,5,9500,1,4,116.2,1,25,23,11,5,118.5,1,0,0,1,1,0,22,0,0,6,9,4,14.32,0,0,6,8,5,10.96,0,7.5,0.6,1.15,Graduate
2,1,2,9773,0,10,129.4,1,3,24,12,1,172.5,1,0,0,1,0,0,22,0,0,6,6,6,14.62,0,0,6,8,5,13.81,0,8.2,1.7,2.11,Graduate
1,11,2,9238,1,9,156.1,1,18,5,6,5,117.5,1,0,1,1,0,1,20,0,0,6,6,2,10.54,0,0,6,6,0,0,0,6.3,3.3,-0.47,Dropout
1,9,2,9003,1,9,123.4,1,28,12,6,1,107.8,0,0,0,1,0,0,22,0,0,6,7,4,14.91,0,0,6,7,6,15.19,0,11.4,3.4,-1.07,Graduate
1,9,1,9254,1,5,117.2,1,23,23,5,2,184.4,0,0,0,1,0,0,19,0,0,6,6,5,10.5,0,0,6,7,4,11.6,0,7.9,1.0,0.27,Graduate
1,15,4,9773,1,1,129.8,1,1,10,1,9,115.5,1,0,0,1,1,0,18,0,0,6,9,6,15.06,0,0,6,6,6,13.13,0,9.8,1.8,1.47,Graduate
1,8,6,9070,1,13,126.5,1,14,20,3,11,145.7,1,0,0,1,1,0,18,0,0,6,7,4,10.53,0,0,6,9,5,13.22,0,8.9,0.9,1.44,Graduate
1,9,5,9238,1,11,134.3,1,11,16,7,4,108.6,1,0,1,0,1,0,26,0,0,6,8,2,10.96,0,0,6,8,0,0,0,10.4,1.2,-1.67,Dropout
1,18,4,33,1,12,130.3,1,17,9,5,3,115.6,0,0,0,1,0,0,20,0,0,6,9,6,13.26,0,0,6,7,5,16.79,0,10.7,3.0,0.26,Graduate
1,5,5,9670,1,10,157.1,1,17,19,10,2,130.1,1,0,0,1,0,0,21,0,0,6,6,6,10.89,0,0,6,9,4,12.97,0,11.6,2.4,1.52,Graduate
1,3,6,8014,1,3,116.5,1,10,8,9,10,135.4,1,0,0,1,1,1,29,0,0,6,6,2,12.77,0,0,6,6,1,10.98,0,10.2,1.0,0.77,Dropout
1,13,5,9853,1,1,186.3,1,11,11,6,2,173.3,0,0,0,1,1,0,18,0,0,6,7,6,16.72,0,0,6,7,5,15.67,0,4.9,2.6,0.10,Graduate
1,5,5,9254,1,9,137.6,1,13,6,9,5,184.8,1,0,0,1,0,0,22,0,0,6,8,1,11.9,0,0,6,9,2,12.78,0,10.6,3.3,-1.41,Dropout
1,2,3,9556,1,1,167.1,1,29,1,9,8,125.4,1,0,0,1,0,0,18,0,0,6,6,6,12.89,0,0,6,8,5,14.24,0,6.0,3.1,-1.29,Graduate
1,17,2,9119,1,3,118.3,1,12,9,11,2,164.9,1,0,0,0,0,0,20,0,0,6,9,3,11.59,0,0,6,6,0,0,0,7.1,3.0,1.43,Dropout
1,3,3,9670,1,8,184.2,1,8,18,5,10,148.1,1,0,0,1,1,1,22,0,0,6,9,4,13.08,0,0,6,9,4,15.28,0,4.4,1.7,-1.24,Graduate
1,5,6,9147,1,1,149.9,1,25,13,5,12,166.7,1,0,0,1,0,1,23,0,0,6,6,4,10.3,0,0,6,8,4,16.37,0,4.3,2.3,-0.43,Graduate
1,9,1,9556,1,3,151.8,1,12,24,11,9,138.4,1,0,1,1,1,0,26,0,0,6,8,0,0,0,0,6,9,0,0,0,6.4,1.1,-1.26,Dropout
1,12,4,9670,0,15,169.6,1,13,6,5,8,176.9,0,0,0,0,0,0,22,0,0,6,9,3,10.04,0,0,6,8,2,11.24,0,10.8,3.4,-0.09,Dropout
1,17,3,8014,0,6,177.3,1,5,18,3,8,170.6,1,0,0,1,0,0,22,0,0,6,6,5,14.58,0,0,6,9,4,16.31,0,7.8,2.8,0.85,Graduate
1,3,1,8014,1,14,110.9,1,16,19,4,3,107.2,1,0,0,1,0,0,20,0,0,6,7,5,15.25,0,0,6,7,4,14.42,0,9.6,1.0,0.11,Graduate
1,13,5,9670,1,4,148.8,1,15,24,9,9,128.4,0,0,1,0,1,0,26,0,0,6,8,1,12.53,0,0,6,9,2,11.21,0,6.7,2.7,-0.93,Dropout
1,4,3,9556,1,9,131.1,1,1,18,8,2,187.4,1,0,0,1,0,0,22,0,0,6,9,6,10.37,0,0,6,9,4,15.97,0,6.3,0.8,-0.05,Enrolled
1,12,4,9991,1,5,152.6,1,24,23,3,3,169.1,0,0,1,0,0,0,19,0,0,6,9,3,11.57,0,0,6,8,2,12.86,0,10.4,1.5,-0.06,Dropout
1,6,3,9003,1,2,150.9,1,28,12,4,3,150.8,1,0,0,1,0,0,18,0,0,6,6,4,10.49,0,0,6,9,5,13.24,0,9.1,0.9,1.51,Graduate
1,5,1,9254,1,8,112.3,1,2,25,10,6,183.4,1,0,0,1,1,0,19,0,0,6,9,5,11.07,0,0,6,6,6,11.19,0,6.3,1.5,0.65,Enrolled
1,10,1,9773,1,5,100.4,1,3,16,5,1,147.1,1,0,0,1,0,0,19,0,0,6,7,5,13.03,0,0,6,6,4,16.9,0,7.0,1.2,-0.29,Graduate
1,12,4,9556,1,1,173.5,1,22,10,5,8,145.8,0,0,0,1,1,0,19,0,0,6,8,6,11.9,0,0,6,6,4,16.7,0,11.2,0.7,1.79,Graduate
1,8,1,9556,1,3,184.4,1,8,28,7,11,164.4,1,0,0,1,0,1,18,0,0,6,9,6,10.8,0,0,6,9,4,13.82,0,8.7,2.2,-0.95,Graduate
1,14,6,9254,1,12,133.3,1,21,24,2,12,158.6,1,0,0,1,0,0,21,0,0,6,8,3,11.66,0,0,6,9,2,12.43,0,5.2,3.3,0.78,Dropout
1,8,3,9130,1,13,116.8,1,3,21,6,8,143.0,1,0,0,1,1,0,19,0,0,6,8,6,16.08,0,0,6,7,4,14.7,0,7.3,1.9,-0.44,Graduate
1,7,5,9556,1,6,172.3,1,8,28,12,5,121.2,0,0,0,1,0,0,19,0,0,6,6,6,11.54,0,0,6,9,6,11.72,0,10.3,0.9,-0.01,Graduate
1,2,6,9238,1,6,160.7,1,14,3,6,11,113.8,0,0,0,1,1,1,18,0,0,6,8,5,15.09,0,0,6,8,6,11.69,0,9.0,3.0,1.71,Graduate
1,17,1,9773,1,15,168.4,1,15,12,5,10,121.6,1,0,0,1,1,0,18,0,0,6,9,6,14.59,0,0,6,9,6,11.12,0,7.6,1.7,1.41,Enrolled
1,10,1,9991,1,4,157.0,1,20,25,2,7,187.8,0,0,0,1,1,0,23,0,0,6,7,6,13,0,0,6,6,5,15.41,0,8.9,1.6,1.08,Enrolled
1,2,3,9238,1,9,105.1,1,20,21,7,2,125.8,1,0,0,1,0,0,21,0,0,6,7,4,12.6,0,0,6,9,4,15.66,0,11.4,2.3,1.11,Graduate
1,12,5,9130,1,1,113.7,1,15,2,1,5,148.7,1,0,0,1,0,0,18,0,0,6,7,6,12.7,0,0,6,6,5,16.05,0,3.8,0.5,-1.65,Graduate
1,7,1,9147,1,15,116.6,1,27,18,12,1,102.1,0,0,1,1,0,1,22,0,0,6,6,6,12.75,0,0,6,7,5,15.87,0,9.3,1.9,2.02,Graduate
