marital_status,application_mode,course,tuition_fees_up_to_date,scholarship_holder,debtor,age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,admission_grade,unemployment_rate,inflation_rate,gdp,target_binary,target_multiclass,target_raw
1,5,9130,1,0,0,20,6,13.41,5,15.86,160.5,10.2,2.3,-0.38,0,1,Enrolled
1,8,9853,1,0,0,22,6,13.84,4,15.42,134.5,6.3,2.7,1.26,0,2,Graduate
1,4,9003,1,0,0,18,5,14.1,5,10.96,117.2,10.7,2.6,0.87,0,1,Enrolled
1,10,9670,0,0,1,27,1,10.66,1,10.05,184.2,5.5,2.6,1.86,1,0,Dropout
1,9,9853,1,0,0,21,6,14.37,5,11.59,140.2,7,0.5,1.66,0,1,Enrolled
1,3,9556,1,0,0,19,5,13.65,5,10.85,127.9,11.2,0.8,1.27,0,2,Graduate
1,8,9238,1,0,0,20,5,13.93,5,15.63,109.1,11.5,1.7,0.13,0,2,Graduate
1,13,9238,1,0,1,21,6,13.36,5,14.26,149.5,11,0.8,1.4,0,2,Graduate
1,18,9238,1,0,0,19,6,13.71,5,12.57,130.1,7.2,0.5,-0.59,0,2,Graduate
2,4,9991,1,0,0,19,4,15.19,4,16.13,187.3,10.3,3.1,1.13,0,2,Graduate
1,6,9147,1,1,0,23,4,16.53,4,12.97,132.3,4.6,0.9,-0.88,0,2,Graduate
1,10,9070,1,0,0,23,6,12.07,6,12.61,135.8,8.3,1.2,2.21,0,2,Graduate
1,6,8014,1,0,0,21,5,11.64,5,11.6,177.6,6.8,1.1,-1.59,0,2,Graduate
1,17,9773,1,0,0,18,1,10.63,0,0,127.8,4.7,2.1,-0.26,1,0,Dropout
1,4,9670,1,0,0,28,0,0,0,0,166.9,6,0.5,0.57,1,0,Dropout
1,1,171,1,1,0,20,4,13.73,4,11.36,138.2,8.9,0.5,1.19,0,1,Enrolled
1,5,9130,1,0,0,22,5,15.61,5,13.76,131.8,8,1,0.96,0,2,Graduate
1,8,9556,1,0,0,20,4,16.82,4,12.81,123.2,11.3,2.1,0.58,0,1,Enrolled
1,15,9991,1,0,0,20,6,11.01,5,13.08,118.3,8.9,2.8,1.66,0,1,Enrolled
1,17,171,1,1,0,18,6,12.71,4,13.64,103.8,5.1,3.1,1.01,0,2,Graduate
1,18,9773,0,0,1,26,3,11.19,1,11.43,124.8,8,3.3,0.05,1,0,Dropout
1,5,9991,1,0,0,22,6,14.99,4,13.71,111.8,6.5,2.2,0.15,0,1,Enrolled
2,2,9670,1,0,0,19,5,16.68,5,10.73,158.5,4.5,1.6,2.05,0,2,Graduate
1,5,9238,1,1,0,29,1,12.58,0,0,129.7,11.3,2.1,-0.49,1,0,Dropout
1,4,9070,1,1,0,23,6,15.04,5,14.07,107.6,9.7,3,-0.44,0,2,Graduate
1,9,33,1,0,0,21,4,16.61,6,13.64,131.6,7.7,2.2,0.99,0,2,Graduate
1,7,9130,1,0,0,23,5,11.01,5,12.98,165.8,6.1,2.5,2.08,0,2,Graduate
1,2,9254,0,0,1,27,1,10.71,0,0,123,6.9,1,-1.46,1,0,Dropout
1,4,33,1,1,0,23,5,13.46,4,15.82,152.3,9.3,3.3,0.4,0,1,Enrolled
1,6,171,1,0,1,24,3,11.53,0,0,106.7,10.4,2,1.7,1,0,Dropout
1,18,8014,1,0,0,23,1,10.71,2,12.86,152.1,9.3,1.2,0.25,1,0,Dropout
2,2,9003,1,1,0,21,5,12.07,4,16.68,142.7,10.7,0.8,1.68,0,2,Graduate
1,3,9500,0,0,0,25,1,11.59,2,12.42,125.6,9,3.1,0.15,1,0,Dropout
1,4,9147,1,0,0,22,4,16.3,5,14.1,189.7,8.2,1.5,-0.52,0,2,Graduate
1,11,9147,0,0,0,27,0,0,0,0,128.9,8.2,2.7,1.37,1,0,Dropout
1,7,9556,1,0,0,18,4,11.77,6,12.07,117.1,6.4,2.2,0.88,0,2,Graduate
1,18,9147,1,0,0,20,4,13.07,4,12.26,186.1,7.4,1.5,1.1,0,2,Graduate
1,13,9147,1,1,0,23,4,11.05,4,10.02,160.4,9.2,3.1,-0.27,0,2,Graduate
1,2,9853,1,1,0,19,5,13.81,5,16.98,165.5,9.6,2.8,0.53,0,1,Enrolled
1,9,9070,1,1,1,23,1,12.93,1,11.99,103.3,11.5,2.4,-0.78,1,0,Dropout
1,13,9556,1,0,1,21,5,15.33,5,13.86,169.2,11.5,1,-0.7,0,1,Enrolled
1,6,9119,1,0,1,24,3,12.7,1,10.43,120.8,3.9,2.7,0.6,1,0,Dropout
1,7,8014,0,0,1,21,0,0,1,11.13,104.8,7.3,2.7,-0.31,1,0,Dropout
1,10,9147,1,1,0,18,0,0,0,0,110.8,4.6,2.8,-1.4,1,0,Dropout
2,16,9991,0,0,0,25,1,10.8,1,10.02,173.3,9,0.9,1.07,1,0,Dropout
1,14,9670,1,0,0,20,4,14.08,5,15.07,176.5,6.8,2.1,-0.8,0,2,Graduate
1,14,9070,1,1,0,28,0,0,1,11.02,140.5,4,0.8,-0.08,1,0,Dropout
1,13,9991,0,0,1,21,0,0,0,0,147.1,4.7,2.3,1.52,1,0,Dropout
1,15,9119,1,0,0,22,6,14.79,5,13.79,111.2,4.4,0.8,-0.54,0,1,Enrolled
1,4,9254,1,0,0,20,4,10.57,5,10.32,187.1,11,1.2,0.64,0,2,Graduate
1,4,171,1,1,0,20,4,11.08,4,16.97,186.1,7.2,1.3,1.66,0,2,Graduate
1,4,9556,1,0,0,22,6,12.18,5,16.58,153.3,10.8,2.5,0.8,0,2,Graduate
1,5,9670,1,0,0,23,6,10.81,4,15.94,133.9,7.7,3.1,-1.07,0,2,Graduate
1,15,33,1,0,0,23,5,16.82,4,13.48,129.2,4.5,1.5,-0.97,0,2,Graduate
1,11,9238,1,0,0,21,2,12.1,0,0,181.3,4.1,1.9,-1.41,1,0,Dropout
1,10,9773,1,0,0,19,2,12.62,1,12.93,152.5,11,0.6,0.15,1,0,Dropout
1,16,8014,1,0,0,20,4,16.15,5,13.78,122.4,10.6,2.5,-0.16,0,2,Graduate
1,16,9003,1,0,0,23,4,16.18,5,13.43,142.3,6.7,3.1,-1.26,0,2,Graduate
1,14,9670,1,0,0,20,0,0,2,12.06,180.8,5.7,1.2,1.08,1,0,Dropout
2,9,9773,1,1,0,19,4,15.12,4,13.85,178.6,4.4,2.2,-0.32,0,2,Graduate
1,4,9238,1,0,0,21,5,15.49,4,12.47,137.6,4.6,2,2.02,0,2,Graduate
1,9,9238,1,0,0,19,3,10.18,0,0,109.9,7.6,1,-0.03,1,0,Dropout
1,10,9070,1,0,0,20,6,14.66,4,12.16,111.5,10.7,3.1,-0.17,0,2,Graduate
1,10,9003,1,0,0,23,2,11.9,2,10.79,118.9,4.7,1.7,-1.56,1,0,Dropout
1,9,9773,1,1,0,22,6,10.66,4,10.14,188.1,4.9,0.9,0.77,0,2,Graduate
1,8,9991,0,0,1,24,2,10.85,0,0,100,5.4,1.6,-0.11,1,0,Dropout
1,1,9556,1,0,0,23,2,10.9,0,0,185.5,9,2.1,2.29,1,0,Dropout
1,15,9130,1,0,0,23,5,15.24,6,15.22,181.8,9.1,2.2,0.62,0,1,Enrolled
1,4,9130,0,0,1,20,2,12.08,0,0,128.5,9.3,2.8,-0.74,1,0,Dropout
1,2,9130,1,0,0,18,5,13.54,4,13.1,169.7,6.9,0.5,1.44,0,1,Enrolled
1,9,9670,1,1,0,20,4,15.16,4,15.33,114.2,9.6,2.1,0.67,0,1,Enrolled
2,3,9254,1,0,0,22,5,10.6,5,11.96,137.4,4.9,2,-0.06,0,2,Graduate
1,10,9773,1,0,0,18,4,10.29,4,10.69,143.9,8.7,2.2,0.83,0,1,Enrolled
1,15,9254,0,0,0,25,2,12.66,0,0,141.3,7.3,1.5,0.66,1,0,Dropout
1,7,9556,1,1,0,19,5,13.23,5,11.15,153.2,10.9,3,0.09,0,2,Graduate
1,12,9119,1,0,0,20,4,14.64,6,10.33,174.3,7.8,2.8,-0.89,0,2,Graduate
1,10,9147,1,0,0,19,0,0,2,10.25,172.5,10.5,3.4,-0.47,1,0,Dropout
1,6,9500,1,0,1,19,1,12.08,2,12.65,142,4.4,2.7,1.57,1,0,Dropout
2,8,9853,1,0,0,21,6,15.02,5,14.28,158.5,8.3,3,0.28,0,2,Graduate
1,4,9130,1,0,0,21,6,15.05,5,11.05,147.9,6.4,3,0.45,0,2,Graduate
1,5,9119,1,0,1,18,5,12.73,6,11.79,189.5,10.2,1.6,2.16,0,1,Enrolled
1,1,8014,1,0,1,25,2,11.79,2,11.88,146.6,5.7,1,1.35,1,0,Dropout
1,16,9853,1,0,0,20,4,15.38,4,15.99,117.7,9.6,2.6,1.19,0,2,Graduate
1,13,9254,1,1,0,23,5,16.25,6,14.73,150.3,4.7,0.6,1.56,0,2,Graduate
2,17,9773,1,1,0,18,4,10.78,5,10.52,147.3,10.6,1,-0.55,0,2,Graduate
2,16,9991,1,1,0,19,6,15.02,6,14.2,153.8,6.4,0.7,-1.48,0,2,Graduate
1,13,9773,1,0,1,29,1,11.26,1,12.97,175.6,5.4,3.3,0.91,1,0,Dropout
1,7,9853,1,0,0,18,4,16.5,4,11.65,132.7,8.9,1.2,0.14,0,2,Graduate
1,1,8014,1,0,0,19,4,13.43,5,10.93,144.2,6.9,3.3,-0.04,0,2,Graduate
1,17,9238,1,0,0,21,5,11.69,5,11.69,137.9,7.9,0.5,0.15,0,1,Enrolled
1,12,9670,1,0,0,19,2,12.52,2,12.52,114,5.4,1,1.58,1,0,Dropout
1,11,9254,1,1,0,23,5,14.21,4,13.4,145.6,10.1,2.8,2.02,0,2,Graduate
1,10,9254,1,0,0,26,1,11.27,2,11.19,184.5,11.4,2.3,-1.07,1,0,Dropout
1,9,9130,1,0,0,22,5,15.24,5,14.16,187.6,8.9,1.9,0.06,0,2,Graduate
1,5,9003,1,0,0,18,6,12.53,5,12.54,181.9,4.8,1.2,1.5,0,1,Enrolled
1,9,9556,1,0,0,21,4,11.63,4,12.41,167.3,4.3,1,-1.34,0,2,Graduate
1,17,9556,1,0,1,18,5,12.51,4,12.41,183.3,6.4,2.9,-0.09,0,2,Graduate
1,1,9500,1,0,1,26,2,12.9,1,10.67,187.6,9.7,0.4,2.14,1,0,Dropout
1,15,9130,1,0,0,22,4,12.43,4,14.23,174,11,1.8,1.62,0,1,Enrolled
1,2,9500,1,0,1,23,5,15.01,5,12.96,146.1,7.2,0.7,1.61,0,2,Graduate
1,11,9254,1,0,0,20,4,14.31,4,12.63,125,8.2,1.5,-0.94,0,2,Graduate
1,17,9238,1,0,0,18,5,12.73,4,12.94,146.6,5.5,0.8,1.27,0,1,Enrolled
1,8,9556,1,0,1,22,6,12.83,4,10.27,164.2,10,0.9,-1.67,0,2,Graduate
1,3,9070,1,1,0,19,4,14.38,6,12.37,117.1,10.9,2.3,1.65,0,2,Graduate
1,8,9500,0,0,1,26,2,10.6,0,0,145.8,10.4,3.4,-1.13,1,0,Dropout
2,9,9238,1,0,0,19,2,10.14,2,12.39,104.4,6.2,2.1,0.85,1,0,Dropout
2,9,9003,1,0,0,19,4,13.35,6,11.36,101.2,6.1,2.3,1.62,0,2,Graduate
1,12,9130,1,1,0,18,6,10.61,5,11.79,109.1,8.4,2.5,-0.85,0,2,Graduate
1,14,9147,1,1,0,20,5,13.25,4,11.08,157.2,6.9,3,-1.66,0,2,Graduate
1,16,9853,1,0,1,26,2,12.39,0,0,176,10,0.9,2.12,1,0,Dropout
1,3,9773,1,0,0,22,4,10.24,6,12.87,115.6,9.1,2.5,0.16,0,2,Graduate
1,12,9991,1,1,0,18,5,11.85,5,11.53,157.5,7.3,1.5,-0.99,0,2,Graduate
2,12,9670,0,0,0,24,3,10.28,1,11.56,119.1,5.3,2.9,1.17,1,0,Dropout
1,9,9254,0,0,0,25,1,12,1,11.36,117.5,6.9,1.8,1.06,1,0,Dropout
1,8,9991,1,0,0,20,5,11.95,6,10.99,115.3,7.7,2,-1.16,0,2,Graduate
1,15,9070,1,0,0,23,4,11.68,5,10.42,179.3,6.4,1,-1.65,0,2,Graduate
1,5,9003,1,0,0,20,3,12,1,11.57,101.1,9.8,2.6,-0.52,1,0,Dropout
1,8,8014,1,0,0,18,6,14.9,5,11.63,176.5,6.5,2.2,0.83,0,2,Graduate
1,5,9238,1,1,0,20,4,13.94,5,13.75,101.1,11.5,1.3,0.62,0,2,Graduate
2,14,171,1,0,0,18,6,15.95,5,12.82,104.4,10.8,1.8,0.67,0,2,Graduate
1,8,9773,1,0,0,18,6,16.28,5,13.17,142.9,4.5,3.4,1.15,0,2,Graduate
1,13,9556,1,0,0,22,6,13.31,4,14.07,137,8,0.6,1.96,0,2,Graduate
1,18,9853,1,1,0,19,5,14.77,6,15.89,142.5,11.4,1.3,0.54,0,1,Enrolled
2,9,9991,1,1,0,21,5,14.56,6,10.89,131.6,9.8,1.6,2.19,0,2,Graduate
1,16,9853,1,0,0,19,4,15.68,5,10.48,131.5,6,2.5,-0.8,0,2,Graduate
1,16,9991,1,0,0,21,0,0,0,0,104.9,4.1,0.8,2.09,1,0,Dropout
1,2,9991,1,0,0,19,4,14.99,6,12.44,184,10.9,2.6,0.64,0,2,Graduate
1,17,9085,0,0,1,26,1,11.3,0,0,168.5,6.4,0.6,-0.22,1,0,Dropout
1,11,33,1,0,0,20,6,14.42,4,12.75,175.2,9.2,1.6,0.08,0,2,Graduate
1,5,9556,1,0,1,19,3,11.39,2,12.53,127.2,5.4,3.4,-1.67,1,0,Dropout
1,12,9254,0,0,1,22,1,11.51,2,10.28,172.6,4.4,3.1,1.48,1,0,Dropout
2,1,9670,1,0,0,18,5,16.8,5,15.35,105.8,7.4,2.9,-1.36,0,2,Graduate
2,8,9085,1,0,0,23,2,12.47,1,10.36,167.3,10.7,2.3,-0.69,1,0,Dropout
1,1,9773,0,0,1,20,0,0,0,0,187.2,6.7,2.7,1.06,1,0,Dropout
1,16,9773,0,0,1,24,0,0,0,0,155.5,8.7,2.8,-0.79,1,0,Dropout
1,9,9238,1,0,0,20,6,10.08,4,10.84,150.7,8.2,2.3,0.71,0,2,Graduate
1,12,9003,0,0,0,21,2,12.99,1,11.34,188,10.4,3.3,2.14,1,0,Dropout
1,15,9070,1,0,0,21,4,15.85,6,16.85,188.3,10.1,0.6,0.79,0,2,Graduate
1,2,9254,1,0,0,27,0,0,2,12.66,109.8,4.1,0.9,0.87,1,0,Dropout
1,17,9119,1,0,0,24,0,0,0,0,148.9,9.3,2,0.67,1,0,Dropout
1,11,9238,1,0,0,19,5,10.43,5,12.49,169.6,8.3,2,0.88,0,1,Enrolled
1,4,9991,1,0,0,22,6,10.47,6,10.09,174.2,7.8,0.5,0.67,0,1,Enrolled
1,11,9130,1,0,0,26,1,11.12,2,12.27,115.9,4.1,1.6,0.77,1,0,Dropout
1,12,171,1,0,0,22,6,10.16,5,10.14,143.4,4.2,1.1,1.04,0,2,Graduate
1,6,9853,1,0,0,21,6,13.43,5,10.88,134.4,3.8,0.5,0.1,0,2,Graduate
1,1,171,1,0,1,26,0,0,1,10.56,152.8,9.1,2.7,-0.73,1,0,Dropout
1,4,9773,1,0,0,23,6,15.51,6,11.9,177.4,4.8,1.4,0.22,0,1,Enrolled
1,5,9991,1,0,0,18,4,11.7,5,12.65,100.1,10.3,2.7,0.15,0,2,Graduate
2,14,171,1,0,0,22,6,11.36,6,10.72,141.3,4.1,1.5,-0.18,0,2,Graduate
1,8,9254,0,0,0,28,3,10.29,2,10.75,122.5,5.2,2.7,0.9,1,0,Dropout
1,18,9853,1,1,0,18,1,11.07,2,10.51,101.8,6.3,1.5,-1.26,1,0,Dropout
1,6,9085,1,1,1,27,3,11.02,0,0,189.6,3.7,2.1,-0.67,1,0,Dropout
1,7,171,1,1,1,21,1,10.17,2,12.6,140.5,9.6,3,2.12,1,0,Dropout
1,15,9670,1,0,0,19,6,10.63,5,11.98,106.1,10,0.4,0.27,0,2,Graduate
1,13,9147,1,0,1,19,1,12.21,1,10.91,165.8,9,3.2,0.76,1,0,Dropout
2,15,9556,0,0,1,23,1,10.2,0,0,110.1,5.9,0.9,-0.25,1,0,Dropout
1,12,9853,1,0,0,19,4,10.56,6,14.73,130.7,8.6,1.9,1.45,0,2,Graduate
1,1,9853,1,1,0,20,5,11.08,5,15.99,110.1,4.8,3,-1.46,0,2,Graduate
1,5,9853,1,0,1,23,1,11.81,0,0,173.3,5.5,1.6,-0.33,1,0,Dropout
1,8,171,1,0,0,21,5,16,4,11.8,130.5,6.5,0.6,-1.06,0,2,Graduate
1,13,9130,1,0,0,22,5,11.44,5,13.09,145.1,4.2,1.9,-0.06,0,2,Graduate
1,2,9003,1,0,0,22,6,15.26,5,10.57,136.5,7.4,1,0.88,0,2,Graduate
1,5,9070,1,0,0,20,6,16.6,5,10.03,103.7,4.1,0.6,0.65,0,2,Graduate
1,9,9556,1,0,0,22,6,11.78,4,11.33,189.4,3.7,1.4,-0.46,0,2,Graduate
1,3,9130,1,0,1,29,0,0,0,0,146.1,4.3,0.7,-1.08,1,0,Dropout
1,2,8014,0,0,0,29,0,0,0,0,154,8.6,0.6,0.35,1,0,Dropout
1,17,9147,1,0,0,18,4,10.84,4,16.76,168.1,10.8,2.7,0.98,0,1,Enrolled
1,8,9085,1,0,0,19,6,11.02,6,14.29,171.3,4.2,0.4,2.22,0,2,Graduate
1,16,9556,1,1,0,18,6,10.19,5,16.73,164.1,7.5,1,-1.64,0,1,Enrolled
2,4,9773,1,0,0,19,6,15.82,4,14.11,135,4.7,1.3,-1.59,0,2,Graduate
1,5,9670,1,0,0,22,6,11.84,6,11.8,101.4,10.4,1.4,-0.71,0,2,Graduate
1,9,9670,0,0,0,27,3,10.38,2,11.98,110.1,10.5,1.6,0.62,1,0,Dropout
1,5,9254,1,0,0,20,4,15.84,6,12.28,131.2,10.8,1.2,0.1,0,1,Enrolled
1,15,9670,1,0,0,19,2,12.35,2,10.68,103.1,4,2.9,-1.64,1,0,Dropout
1,17,9670,1,0,0,22,4,13.08,6,10.94,125.5,7.4,1.7,-1.35,0,2,Graduate
1,14,9130,0,0,0,24,1,12.3,1,12.26,118.1,4.5,2.3,-1.01,1,0,Dropout
1,7,9254,1,0,0,21,0,0,1,10.05,141.8,8.6,0.9,0.57,1,0,Dropout
1,8,9003,1,0,0,25,0,0,1,10.8,185.2,8.8,2.5,-0.73,1,0,Dropout
1,17,33,0,0,0,25,2,11.3,2,11.53,142.2,8.8,3.3,1.3,1,0,Dropout
1,17,171,1,0,0,21,4,11.34,6,15.71,142.7,11.6,2.6,1.4,0,1,Enrolled
1,8,33,1,0,0,22,4,11.75,4,10.97,184.6,6.6,3.1,0.1,0,1,Enrolled
1,13,9130,1,0,0,23,5,14.68,4,14.66,144.4,9.6,1.7,-1.43,0,2,Graduate
1,1,9003,1,0,0,19,4,16.25,5,11.44,177.2,5.3,1.2,-1.23,0,2,Graduate
2,11,33,1,0,0,19,6,10.67,6,13.06,176.5,4.4,2.7,0.02,0,2,Graduate
1,17,9085,1,0,1,21,2,12.75,1,12.16,188.2,5.4,1.5,1.25,1,0,Dropout
1,18,9556,1,0,0,19,6,15.86,6,13.96,164.9,4.9,1.2,1.91,0,2,Graduate
2,13,9991,0,0,1,26,3,12.37,0,0,111.2,11.2,1.1,-0.32,1,0,Dropout
1,13,8014,1,0,0,19,6,10.11,6,11.25,123.1,10.1,3.4,-0.32,0,2,Graduate
1,13,9003,0,0,0,28,2,10.66,2,12.93,112.4,10.7,2.1,2.07,1,0,Dropout
2,13,9556,1,1,0,22,6,10.87,5,16.12,176.6,5.8,3.2,1.17,0,2,Graduate
1,13,9500,1,0,0,23,6,16.7,5,11.57,109.2,9,1.6,1.1,0,2,Graduate
1,11,9085,1,1,0,21,6,13.7,5,10.99,183.9,8.4,3.3,-1.42,0,2,Graduate
1,18,9500,1,0,0,21,4,10.18,5,14.42,147.2,11.4,2.2,0.83,0,2,Graduate
1,10,9853,1,1,1,18,1,10.11,1,10.59,131.3,5.4,2,2.26,1,0,Dropout
1,4,9085,1,0,0,19,5,16.27,5,12.52,150.9,11.5,2.5,-1.16,0,2,Graduate
1,12,9003,1,1,1,21,4,10.08,6,12.45,114.7,8.6,1.7,2.14,0,2,Graduate
1,5,9130,1,0,0,22,1,10.93,0,0,114.6,11.3,1.3,-0.1,1,0,Dropout
2,18,33,1,0,0,18,5,12.92,6,11.65,115.2,4.6,3,0.84,0,2,Graduate
1,12,9773,1,0,1,19,3,10.61,2,12.43,165.8,6.1,2.6,1.68,1,0,Dropout
1,3,9119,0,0,0,29,1,11.41,2,10.51,107.4,5.5,2,-0.76,1,0,Dropout
1,6,9853,0,0,1,28,0,0,1,10.24,126.1,11.3,0.6,-0.95,1,0,Dropout
1,4,9070,1,1,0,18,5,13.52,6,11.87,138.6,7.5,2.1,-0.17,0,2,Graduate
1,2,9670,1,1,0,20,5,15.88,4,15.31,105.9,10,0.9,0.5,0,2,Graduate
2,9,9556,1,0,0,21,5,16.33,5,11.22,143.8,9.8,0.7,-1.09,0,2,Graduate
1,2,9853,1,0,0,22,5,14.01,6,11.86,110.7,4.1,1.9,0.99,0,2,Graduate
1,13,9130,1,0,0,20,6,12.13,5,14.73,187.8,7.5,1.9,-1.23,0,2,Graduate
2,4,9991,1,0,1,23,4,14.9,4,11.64,151.6,7,0.5,-0.95,0,1,Enrolled
1,18,9085,0,0,1,21,1,10.13,2,11.63,157.1,8.7,1.5,0.26,1,0,Dropout
2,6,9147,1,0,0,20,4,11.87,6,12.95,138.9,8.4,2.6,0.25,0,2,Graduate
1,4,9147,1,0,0,19,5,12.09,5,15.6,102.5,9.2,3.4,-0.09,0,2,Graduate
1,7,9500,0,0,0,20,3,12.13,1,10.52,103.6,7.8,0.6,2,1,0,Dropout
1,11,9500,1,0,0,19,5,12.92,6,15.4,157.3,8.7,0.7,0.31,0,1,Enrolled
1,2,9119,1,0,0,20,6,11.24,4,12.96,170.3,9.1,1.8,1.91,0,2,Graduate
1,2,9070,1,0,0,23,6,11.37,6,12.46,102.6,4.4,0.9,1.14,0,1,Enrolled
1,18,9147,1,0,0,21,6,10.62,5,12.77,138.9,7,1.9,1.66,0,1,Enrolled
1,14,9991,0,0,0,23,1,10.88,1,11.23,103.3,4.4,2.9,0.59,1,0,Dropout
1,2,9556,1,0,0,23,6,16.5,5,10.57,144.3,6.2,1,1.71,0,2,Graduate
1,5,9130,1,0,0,20,5,15.63,4,14.57,134.1,4.2,0.4,-1.52,0,2,Graduate
1,17,9130,1,0,0,20,6,15.8,6,13.59,179.7,10.4,0.8,0.6,0,1,Enrolled
1,18,9670,0,1,1,19,2,11.03,0,0,137.2,7.5,1.4,1.72,1,0,Dropout
2,13,9853,1,0,1,22,6,12.75,4,10.34,146.7,4.7,3.3,2.1,0,2,Graduate
1,3,9130,1,0,0,18,5,12.5,5,16.22,176,7,1.7,-0.65,0,1,Enrolled
2,8,171,1,1,0,23,5,10.89,5,13.6,110.9,10.1,1.1,-0.72,0,2,Graduate
1,12,33,1,1,0,23,6,14.71,4,10.57,118.2,4.3,1.6,0.5,0,1,Enrolled
1,12,9991,1,0,0,22,0,0,2,10.61,119.2,5.6,0.5,-0.95,1,0,Dropout
1,5,9238,0,0,0,20,2,12.84,1,12.52,158,6.6,1.9,-1.47,1,0,Dropout
1,8,9003,1,0,1,21,2,12.33,2,12.37,160.6,7.2,0.7,-1.12,1,0,Dropout
1,17,171,1,0,1,22,5,12.25,5,16.51,182.3,8.2,0.9,2.27,0,2,Graduate
1,5,9670,1,0,0,18,5,11.57,4,15.1,119.1,3.8,0.5,-1.14,0,1,Enrolled
1,18,33,1,0,0,21,4,16.89,6,12.29,151.6,5.6,0.6,-1.67,0,2,Graduate
1,7,33,1,1,0,18,4,13.42,6,14.18,114.3,8.9,2.5,1.3,0,2,Graduate
1,1,9147,0,0,0,26,1,11.71,1,10.16,181.5,7.1,0.5,0.95,1,0,Dropout
1,1,9130,1,1,0,20,4,10.59,5,15.62,189,10.2,1,1.51,0,1,Enrolled
1,13,9991,1,0,0,23,6,14.83,4,16.53,141.9,10.6,0.9,0.83,0,2,Graduate
2,9,171,1,0,0,22,6,12.12,5,14.98,134.6,8.3,3,1.34,0,2,Graduate
1,7,8014,1,0,0,20,5,16.4,6,14.28,121.3,7,1.7,-0.34,0,2,Graduate
1,18,9147,1,0,0,21,5,14.27,4,11.32,189,3.7,1.9,1.28,0,2,Graduate
2,2,9085,1,0,0,23,5,14.92,5,11.77,112.2,11.4,2.6,2.27,0,1,Enrolled
1,17,9130,1,0,0,18,4,13.05,4,12.67,167.4,4.5,0.5,-1.35,0,2,Graduate
1,14,171,1,1,0,23,4,14.69,6,11.25,168.1,10.6,1.4,0.03,0,1,Enrolled
1,12,9119,1,0,0,19,4,15.61,6,15.49,140.5,4.1,1.7,-0.2,0,2,Graduate
1,5,171,1,0,0,19,5,13.04,4,14.82,186.5,8.9,1.9,1.01,0,2,Graduate
1,4,9773,1,0,0,19,5,16.3,4,15.92,124.7,10.5,1.4,2.09,0,2,Graduate
1,10,8014,1,0,0,20,5,11.28,5,10.31,181.5,7.6,1.5,-1.64,0,1,Enrolled
1,12,9773,1,0,0,23,5,14.41,4,16.75,103.2,7,1.2,1.43,0,1,Enrolled
1,10,9130,1,1,0,18,4,15.63,6,12.54,176.8,10.6,1.8,-0.53,0,1,Enrolled
2,2,9773,1,0,0,22,0,0,1,12.58,189.3,7.7,2.8,1.9,1,0,Dropout
1,17,9147,1,0,0,23,4,15.66,4,16.69,148.1,7.4,2.5,-1.07,0,2,Graduate
1,8,33,1,1,0,19,4,10.33,6,14.79,189.8,3.7,2.9,-0.9,0,2,Graduate
1,12,9070,1,1,0,22,5,10.73,6,13,136.4,4.9,1.4,-1.65,0,1,Enrolled
1,15,9070,1,0,0,20,6,16.2,4,11.2,126.5,7,1.3,1.86,0,2,Graduate
1,12,9991,1,0,1,21,3,10.36,0,0,141.5,10.7,1,-0.32,1,0,Dropout
1,18,9991,1,0,0,20,4,16.6,4,12.03,144.6,5.2,1.9,1.96,0,2,Graduate
1,5,9853,1,0,1,19,3,11.33,1,12.68,127.2,10.6,0.9,2.26,1,0,Dropout
1,5,9773,1,0,0,19,5,13.42,6,14.31,175.4,4.4,0.7,-0.87,0,2,Graduate
1,11,9070,1,0,0,21,5,12.46,6,16.4,110.7,10.3,0.5,1.22,0,2,Graduate
1,11,9991,1,0,0,23,4,10.01,6,11.32,101.9,7.1,2,0.43,0,2,Graduate
1,15,9085,1,0,0,23,4,13.82,5,15.84,101.7,4.6,0.6,0.6,0,1,Enrolled
1,5,9085,1,0,0,21,4,10.56,6,14.7,180.1,8.8,2.6,0.13,0,2,Graduate
2,3,8014,1,0,0,19,6,13.35,6,11.06,116.4,8.6,1.2,-1.13,0,2,Graduate
1,11,171,1,0,0,20,4,11.85,4,12.53,150.3,5.9,1,-1.15,0,1,Enrolled
1,5,9085,1,0,0,20,4,13.87,4,12.49,131.3,4.6,3.1,-1.31,0,1,Enrolled
1,8,9853,1,0,0,21,4,14.29,5,14.44,164.5,7.9,2.3,0.27,0,1,Enrolled
1,7,33,1,1,0,19,6,16.52,5,10.5,138.6,7,2.4,-1.63,0,2,Graduate
1,8,9670,1,0,0,19,4,11.88,4,16.36,164.3,7.6,0.7,-0.04,0,2,Graduate
1,15,9119,1,0,0,21,2,11.58,0,0,166.6,11.4,0.9,-0.6,1,0,Dropout
1,14,9853,1,0,0,19,2,10.87,0,0,130.8,5.6,1.9,1.57,1,0,Dropout
1,7,9991,1,0,0,24,1,12.71,1,12.2,125.5,10.9,1.3,1.46,1,0,Dropout
1,9,171,1,0,0,29,3,10.32,2,11.87,163.5,7,2,-0.41,1,0,Dropout
